Section key,Course Code,Course Name,Section,Short Name,Points,Location,Enrollment,Notes,Instructor,Type,Method of Instruction,Course Description,Division,MSOR,MSIE,MSBA,MSE,MSFE,Day,Time_start,Time_end
20261COMS4995W002,COMSW4995,Spring 2026 Computer Science W4995 section 002,002,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"37 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Tuesday'],13.166666666666666,15.666666666666666
20261COMS4995W002,COMSW4995,Spring 2026 Computer Science W4995 section 002,002,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"37 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Tuesday'],13.166666666666666,15.666666666666666
20261COMS4995W002,COMSW4995,Spring 2026 Computer Science W4995 section 002,002,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"37 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Tuesday'],13.166666666666666,15.666666666666666
20261COMS4995W002,COMSW4995,Spring 2026 Computer Science W4995 section 002,002,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"37 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Tuesday'],13.166666666666666,15.666666666666666
20261COMS4995W002,COMSW4995,Spring 2026 Computer Science W4995 section 002,002,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"37 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Tuesday'],13.166666666666666,15.666666666666666
20261COMS4995W002,COMSW4995,Spring 2026 Computer Science W4995 section 002,002,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"37 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Tuesday'],13.166666666666666,15.666666666666666
20261COMS4995W002,COMSW4995,Spring 2026 Computer Science W4995 section 002,002,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"37 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Tuesday'],13.166666666666666,15.666666666666666
20261COMS4995W002,COMSW4995,Spring 2026 Computer Science W4995 section 002,002,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"37 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Tuesday'],13.166666666666666,15.666666666666666
20261COMS4995W003,COMSW4995,Spring 2026 Computer Science W4995 section 003,003,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"38 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Friday'],13.166666666666666,15.666666666666666
20261COMS4995W003,COMSW4995,Spring 2026 Computer Science W4995 section 003,003,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"38 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Friday'],13.166666666666666,15.666666666666666
20261COMS4995W003,COMSW4995,Spring 2026 Computer Science W4995 section 003,003,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"38 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Friday'],13.166666666666666,15.666666666666666
20261COMS4995W003,COMSW4995,Spring 2026 Computer Science W4995 section 003,003,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"38 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Friday'],13.166666666666666,15.666666666666666
20261COMS4995W003,COMSW4995,Spring 2026 Computer Science W4995 section 003,003,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"38 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Friday'],13.166666666666666,15.666666666666666
20261COMS4995W003,COMSW4995,Spring 2026 Computer Science W4995 section 003,003,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"38 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Friday'],13.166666666666666,15.666666666666666
20261COMS4995W003,COMSW4995,Spring 2026 Computer Science W4995 section 003,003,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"38 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Friday'],13.166666666666666,15.666666666666666
20261COMS4995W003,COMSW4995,Spring 2026 Computer Science W4995 section 003,003,TOPICS IN COMPUTER SCIENCE,3.0,644 Seeley W. Mudd Building,"38 students (40 max) as of 11:06AM Monday, April 27, 2026",,Gary Zamchick,LECTURE,In-Person,Selected topics in computer science. Content and prerequisites vary between sections and semesters. May be repeated for credit. Check “topics course” webpage on the department website for more information on each section.,Interfaculty,no,no,elective,no,no,['Friday'],13.166666666666666,15.666666666666666
